id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7316898193,appleton-oshkosh-FDL,23995,2017,ford,edge,excellent,,gas,37418,clean,automatic,2FMPK4J84HBB15243,4wd,,SUV,,wi
7316885815,appleton-oshkosh-FDL,34995,2017,chevrolet,silverado 2500hd,like new,8 cylinders,gas,108650,clean,automatic,1GC1KVEG5HF113954,4wd,,truck,,wi
7316885172,appleton-oshkosh-FDL,12990,2011,chevrolet,silverado 1500 lt,good,8 cylinders,gas,169400,clean,automatic,,4wd,full-size,truck,grey,wi
7316884113,appleton-oshkosh-FDL,26590,2018,nissan,frontier crew cab sv,good,6 cylinders,gas,40176,clean,other,1N6DD0ER0JN748682,fwd,,pickup,silver,wi
7316861280,appleton-oshkosh-FDL,1950,2015,chevrolet,sonic lt,salvage,4 cylinders,gas,136000,salvage,automatic,,fwd,compact,sedan,red,wi
7316853741,appleton-oshkosh-FDL,41995,2016,gmc,sierra 1500,excellent,8 cylinders,gas,69472,clean,automatic,3GTU2PEC6GG151194,4wd,mid-size,truck,red,wi
7316847306,appleton-oshkosh-FDL,12600,2011,chevrolet,silverado 1500,excellent,8 cylinders,gas,229641,clean,automatic,1GCRKTE35BZ279028,4wd,mid-size,truck,white,wi
7316828785,appleton-oshkosh-FDL,6950,2003,ford,ranger,,6 cylinders,gas,127700,clean,other,1FTZR45E03PA51079,4wd,,pickup,brown,wi
7316815554,appleton-oshkosh-FDL,4200,2003,ford,ranger xlt ext cab,good,6 cylinders,gas,195832,clean,automatic,,rwd,,truck,black,wi
7316814873,appleton-oshkosh-FDL,27990,2014,toyota,tacoma access cab pickup,good,,other,17805,clean,other,5TFTX4CN3EX042751,,,pickup,red,wi
7316814754,appleton-oshkosh-FDL,26990,2017,nissan,titan single cab sv,good,8 cylinders,gas,41335,clean,other,1N6AA1R84HN570756,4wd,,pickup,red,wi
7316814652,appleton-oshkosh-FDL,18990,2020,chevrolet,spark activ hatchback,good,,gas,6395,clean,other,KL8CH6SA8LC462333,fwd,,hatchback,black,wi
7316808264,appleton-oshkosh-FDL,29990,2016,chevrolet,colorado extended cab,good,6 cylinders,gas,17302,clean,other,1GCHTCE37G1186784,4wd,,pickup,red,wi
7316798686,appleton-oshkosh-FDL,14980,2015,buick,enclave premium awd,,6 cylinders,gas,173759,clean,automatic,5GAKVCKD8FJ241952,4wd,,wagon,white,wi
7316793869,appleton-oshkosh-FDL,22900,2005,chevrolet,corvette c6,good,8 cylinders,gas,66206,clean,manual,,rwd,full-size,coupe,silver,wi
7316793373,appleton-oshkosh-FDL,7990,2005,nissan,titan le,good,8 cylinders,gas,169271,clean,automatic,,4wd,mid-size,truck,silver,wi
7316792167,appleton-oshkosh-FDL,15900,2010,lexus,rx 350 awd,good,6 cylinders,gas,102793,clean,automatic,,4wd,full-size,SUV,grey,wi
7316786935,appleton-oshkosh-FDL,6990,2011,chevrolet,traverse ltz awd,good,6 cylinders,gas,180513,clean,automatic,,4wd,full-size,SUV,green,wi
7316784651,appleton-oshkosh-FDL,28900,1999,ford,super duty f-350 srw,excellent,8 cylinders,diesel,137883,clean,automatic,1FTSW31F1XEE48689,4wd,full-size,pickup,white,wi
7316783975,appleton-oshkosh-FDL,14990,2012,ram,1500 slt,good,8 cylinders,gas,166542,clean,automatic,,4wd,full-size,truck,red,wi
7316781685,appleton-oshkosh-FDL,7990,2012,chrysler,300,,6 cylinders,gas,142875,clean,automatic,,fwd,full-size,sedan,silver,wi
7316781036,appleton-oshkosh-FDL,12990,2012,honda,cr-v ex awd,good,4 cylinders,gas,112572,clean,automatic,,4wd,full-size,SUV,red,wi
7316779612,appleton-oshkosh-FDL,6990,2013,ford,focus se sedan,good,4 cylinders,gas,106964,clean,automatic,,fwd,full-size,sedan,silver,wi
7316777304,appleton-oshkosh-FDL,12990,2011,jeep,grand cherokee overland,good,6 cylinders,gas,168350,clean,automatic,,4wd,full-size,SUV,black,wi
7316775317,appleton-oshkosh-FDL,10995,2011,chevrolet,traverse,excellent,6 cylinders,gas,134433,clean,automatic,1GNKVGED3BJ140708,4wd,full-size,SUV,red,wi
7316772608,appleton-oshkosh-FDL,12860,2015,honda,civic ex-l,,4 cylinders,gas,108082,clean,automatic,19XFB2F97FE031154,fwd,,sedan,blue,wi
7316768700,appleton-oshkosh-FDL,16990,2015,gmc,sierra 1500 sle,good,8 cylinders,gas,111639,clean,automatic,,rwd,full-size,truck,white,wi
7316743883,appleton-oshkosh-FDL,23995,2011,jeep,wrangler,,,gas,97000,clean,automatic,1J4AA2D16BL568166,,,,black,wi
7316738446,appleton-oshkosh-FDL,13000,2008,chevrolet,avalanche ltz,like new,,gas,140000,clean,automatic,,4wd,,,,wi
7316728199,appleton-oshkosh-FDL,17990,2017,honda,civic lx,,4 cylinders,gas,18564,clean,automatic,19XFC2F58HE053791,fwd,,sedan,grey,wi
7316709163,appleton-oshkosh-FDL,6950,2009,toyota,sienna le,,,gas,133522,clean,automatic,,,,,,wi
7316704495,appleton-oshkosh-FDL,19995,2011,chevrolet,camaro,excellent,6 cylinders,gas,43850,clean,manual,2G1FF1ED2B9172848,rwd,compact,coupe,grey,wi
7316696367,appleton-oshkosh-FDL,17995,2014,nissan,pathfinder,excellent,6 cylinders,gas,57607,clean,automatic,5N1AR2MM5EC727817,4wd,full-size,SUV,silver,wi
7316671721,appleton-oshkosh-FDL,16495,2017,ford,c-max energi,,,gas,29266,clean,automatic,1FADP5EU3HL107937,fwd,,,white,wi
7316671549,appleton-oshkosh-FDL,13995,2014,honda,cr-v,,,gas,75662,clean,automatic,5J6RM3H37EL013288,fwd,,,red,wi
7316665690,appleton-oshkosh-FDL,2995,2004,chevrolet,trail blazer,good,6 cylinders,gas,160000,clean,automatic,,,,,black,wi
7316640728,appleton-oshkosh-FDL,13900,2009,toyota,,,6 cylinders,gas,175000,clean,automatic,,,,,,wi
7316551582,appleton-oshkosh-FDL,4500,2003,toyota,highlander limited,good,6 cylinders,gas,230000,clean,automatic,,rwd,full-size,SUV,silver,wi
7316535045,appleton-oshkosh-FDL,3250,1990,chevrolet,silverado 2500,like new,8 cylinders,gas,200000,clean,automatic,,rwd,full-size,pickup,blue,wi
7316531361,appleton-oshkosh-FDL,2100,1988,chrysler,le baron,like new,4 cylinders,gas,142000,clean,automatic,,fwd,compact,coupe,silver,wi
7316511005,appleton-oshkosh-FDL,1600,2001,dodge,stratus se,fair,4 cylinders,gas,156494,clean,automatic,,fwd,,sedan,,wi
7316498225,appleton-oshkosh-FDL,1500,2006,volvo,s60 2.5t,fair,5 cylinders,gas,206000,clean,automatic,,fwd,full-size,sedan,green,wi
7316485006,appleton-oshkosh-FDL,6950,2003,ford,ranger,,6 cylinders,gas,128888,clean,other,1FTZR45E83PB61068,4wd,,pickup,silver,wi
7316473851,appleton-oshkosh-FDL,7000,2005,toyota,tundra,fair,8 cylinders,gas,228400,clean,automatic,,4wd,,pickup,grey,wi
7316469706,appleton-oshkosh-FDL,15995,2017,honda,fit,excellent,4 cylinders,gas,45765,clean,manual,3HGGK5G73HM703420,fwd,,hatchback,red,wi
7316465322,appleton-oshkosh-FDL,34995,2013,chevrolet,silverado,excellent,8 cylinders,gas,49748,clean,automatic,,4wd,full-size,pickup,white,wi
7316459686,appleton-oshkosh-FDL,36990,2013,ford,f150 supercrew cab platinum,good,8 cylinders,gas,44726,clean,other,1FTFW1C67DFB42671,,,pickup,brown,wi
7316446233,appleton-oshkosh-FDL,2400,1997,,F150 STEPSIDE,,8 cylinders,gas,162000,clean,manual,,4wd,,,red,wi
7316444644,appleton-oshkosh-FDL,35990,2020,ford,ranger supercab xlt pickup,good,,gas,3928,clean,other,1FTER1FH4LLA47548,4wd,,pickup,blue,wi
7316428229,appleton-oshkosh-FDL,23249,2017,toyota,sienna,excellent,,gas,43216,clean,automatic,5TDKZ3DC2HS841055,fwd,,mini-van,,wi
7316427954,appleton-oshkosh-FDL,19749,2012,ford,f-150,excellent,,gas,122607,clean,automatic,1FTFW1ETXCFB66318,4wd,,pickup,,wi
7316427692,appleton-oshkosh-FDL,18168,2014,chevrolet,camaro,excellent,,gas,32287,clean,automatic,2G1FA1E3XE9152860,rwd,,coupe,,wi
7316427454,appleton-oshkosh-FDL,4497,2004,honda,vtx 1300 vtx,excellent,,gas,35358,clean,automatic,1HFSC55084A005331,,,,orange,wi
7316416530,appleton-oshkosh-FDL,27990,2012,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,68696,clean,other,1GT220CG8CZ231238,4wd,,pickup,black,wi
7316415259,appleton-oshkosh-FDL,3450,2011,dodge,caliber,,4 cylinders,gas,150130,clean,automatic,1B3CB3HA1BD125544,fwd,compact,wagon,orange,wi
7316392312,appleton-oshkosh-FDL,31995,2017,chevrolet,silverado 1500,excellent,8 cylinders,gas,101870,clean,automatic,3GCUKSEC8HG435107,4wd,full-size,truck,black,wi
7316392291,appleton-oshkosh-FDL,12995,2006,ford,super duty f-350 srw,excellent,8 cylinders,diesel,209925,clean,automatic,1FTWF31P66EA30198,4wd,full-size,truck,grey,wi
7316392205,appleton-oshkosh-FDL,18995,2014,mercedes-benz,m-class,excellent,6 cylinders,diesel,107859,clean,automatic,4JGDA2EB0EA356787,4wd,,wagon,grey,wi
7316392206,appleton-oshkosh-FDL,29995,2016,ford,super duty f-250 srw,excellent,8 cylinders,gas,145979,clean,automatic,1FT7W2B60GEA36830,4wd,full-size,truck,black,wi
7316392216,appleton-oshkosh-FDL,8495,2014,buick,verano,excellent,4 cylinders,gas,110557,clean,automatic,1G4PR5SK5E4107914,fwd,,sedan,black,wi
7316386432,appleton-oshkosh-FDL,29990,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,22947,clean,other,1C4AJWAG4HL696954,4wd,,other,,wi
7316380749,appleton-oshkosh-FDL,7950,2010,lincoln,navigator,,8 cylinders,gas,184603,clean,automatic,5LMJJ2J51AEJ05120,4wd,full-size,SUV,grey,wi
7316378989,appleton-oshkosh-FDL,16200,2011,toyota,4runner,excellent,6 cylinders,gas,225739,clean,automatic,JTEBU5JR0B5054410,4wd,mid-size,SUV,grey,wi
7316376083,appleton-oshkosh-FDL,30995,2013,chevrolet,silverado 1500,excellent,8 cylinders,gas,57567,clean,automatic,3GCPKTE74DG302411,4wd,mid-size,truck,black,wi
7316372295,appleton-oshkosh-FDL,22900,2012,chevrolet,avalanche 1500,excellent,8 cylinders,gas,131070,clean,automatic,3GNTKGE76CG190769,4wd,mid-size,truck,white,wi
7316368755,appleton-oshkosh-FDL,15990,2009,chevrolet,avalanche 1500,excellent,8 cylinders,gas,117554,clean,automatic,3GNFK22079G259274,4wd,mid-size,truck,,wi
7316365432,appleton-oshkosh-FDL,38950,2017,rover,sport die,,,diesel,65703,clean,automatic,SALWR2FKXHA669072,,,,,wi
7316359549,appleton-oshkosh-FDL,29950,2012,porsche,cayenne turbo awd,,,gas,107730,clean,automatic,WP1AC2A20CLA83034,,,,,wi
7316349695,appleton-oshkosh-FDL,39990,2018,jeep,wrangler unlimited all new,good,6 cylinders,other,15688,clean,other,1C4HJXDG8JW111006,4wd,,other,silver,wi
7316342063,appleton-oshkosh-FDL,37995,2014,gmc,sierra 2500hd,excellent,8 cylinders,diesel,102306,clean,automatic,1GT120C81EF140370,4wd,full-size,truck,silver,wi
7316339597,appleton-oshkosh-FDL,16600,2013,honda,civic,excellent,4 cylinders,gas,67322,clean,manual,2HGFG4A56DH701653,fwd,sub-compact,coupe,blue,wi
7316337474,appleton-oshkosh-FDL,14995,2013,gmc,terrain,excellent,4 cylinders,gas,59323,clean,automatic,2GKFLTEK4D6315978,4wd,mid-size,SUV,,wi
7316335063,appleton-oshkosh-FDL,3400,2007,honda,odyssey,good,6 cylinders,gas,200000,clean,automatic,,fwd,,mini-van,,wi
7316304496,appleton-oshkosh-FDL,35990,2018,toyota,4runner sr5 sport utility,good,6 cylinders,gas,29245,clean,other,JTEZU5JR9J5168967,,,other,silver,wi
7316298797,appleton-oshkosh-FDL,32995,2014,ram,1500,excellent,6 cylinders,diesel,59969,clean,automatic,1C6RR7PM1ES388907,4wd,mid-size,truck,white,wi
7316296753,appleton-oshkosh-FDL,29995,1984,jeep,cj7,good,,gas,125,clean,automatic,1JCUM87A1ET118257,4wd,sub-compact,,orange,wi
7316286230,appleton-oshkosh-FDL,31950,2016,mercedes-benz,e350 4matic awd sp,,,gas,63000,clean,automatic,WDDHH8JB0GB203906,,,,,wi
7316280266,appleton-oshkosh-FDL,26950,2015,bmw,750xi xdrive m-sport edition,,,gas,90485,clean,automatic,WBAYB6C51FD965844,,,,,wi
7316274760,appleton-oshkosh-FDL,3950,2005,ford,expedition eddie bauer 4x4,,,gas,218000,clean,automatic,,,,,,wi
7316263079,appleton-oshkosh-FDL,17995,2012,gmc,yukon xl,excellent,8 cylinders,gas,147034,clean,automatic,1GKS2KE73CR174220,4wd,mid-size,SUV,black,wi
7316260583,appleton-oshkosh-FDL,11995,2003,ford,f-150,excellent,8 cylinders,gas,83478,clean,automatic,1FTRX18LX3NA30203,4wd,,truck,silver,wi
7316246860,appleton-oshkosh-FDL,4195,2006,hyundai,sonata gls,,4 cylinders,gas,161115,clean,automatic,,fwd,,sedan,,wi
7316244734,appleton-oshkosh-FDL,29990,2017,chevrolet,colorado crew cab lt,good,,other,30727,clean,other,1GCGSCEA4H1232327,,,pickup,white,wi
7316244606,appleton-oshkosh-FDL,34590,2016,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499,clean,other,1GCVKREH6GZ228691,4wd,,pickup,silver,wi
7316245992,appleton-oshkosh-FDL,3495,2005,ford,focus zx4 se,,4 cylinders,gas,149156,clean,automatic,,fwd,,sedan,,wi
7316230663,appleton-oshkosh-FDL,10987,2006,chevrolet,suburban 1500,excellent,8 cylinders,gas,141629,clean,automatic,3GNFK16ZX6G119153,4wd,full-size,SUV,blue,wi
7316209166,appleton-oshkosh-FDL,7950,2006,bmw,330xi xdrive awd sport sedan,,,gas,159399,clean,automatic,WBAVD33536KV63685,,,,,wi
7316203949,appleton-oshkosh-FDL,27950,2016,bmw,x5 xdrive35i awd suv,,,gas,61752,clean,automatic,5UXKR0C53G0U10452,,,,,wi
7316196674,appleton-oshkosh-FDL,17510,2019,kia,forte s,,4 cylinders,gas,19692,clean,automatic,3KPF34AD6KE064421,fwd,,sedan,silver,wi
7316195418,appleton-oshkosh-FDL,7000,2008,ford,f-150 4x4,good,8 cylinders,gas,228000,clean,automatic,,4wd,full-size,truck,silver,wi
7316174789,appleton-oshkosh-FDL,62800,2016,volvo,vnm64t200,excellent,6 cylinders,diesel,119505,clean,automatic,4V4MC9DG8GN959975,rwd,,,white,wi
7316174483,appleton-oshkosh-FDL,38600,2016,volvo,vnl64t670,excellent,6 cylinders,diesel,725243,clean,automatic,4V4NC9EH9EN161106,rwd,,,grey,wi
7316165176,appleton-oshkosh-FDL,14500,2018,kia,soul,like new,4 cylinders,gas,62686,clean,automatic,,fwd,compact,hatchback,green,wi
7316164996,appleton-oshkosh-FDL,13500,2013,chevrolet,silverado,good,8 cylinders,gas,202417,clean,automatic,,rwd,full-size,pickup,red,wi
7316163278,appleton-oshkosh-FDL,89995,2020,chevrolet,corvette,excellent,8 cylinders,gas,570,rebuilt,automatic,,rwd,,convertible,white,wi
7316158387,appleton-oshkosh-FDL,30995,2016,ford,explorer,,,gas,38460,clean,automatic,1FM5K8HT5GGC46620,,,,black,wi
7316158156,appleton-oshkosh-FDL,16495,2018,mazda,mazda3,,,gas,65340,clean,automatic,3MZBN1L33JM180172,fwd,,,silver,wi
7316158019,appleton-oshkosh-FDL,69995,2019,lincoln,navigator,excellent,6 cylinders,gas,15231,rebuilt,automatic,,4wd,full-size,SUV,white,wi
7316145799,appleton-oshkosh-FDL,9950,2007,bmw,x5 xdrive 4.8i awd sport-suv,,,gas,77845,clean,automatic,5UXFE83577LZ40840,,,,,wi
7316139945,appleton-oshkosh-FDL,26950,2016,bmw,x5 xdrive50i m-sport 7-pass,,,gas,89296,clean,automatic,5UXKR6C51G0J81403,,,,,wi
7316131546,appleton-oshkosh-FDL,4500,2009,ford,f150,good,8 cylinders,gas,220000,clean,automatic,,4wd,,pickup,silver,wi
7316104869,appleton-oshkosh-FDL,3795,2008,chevrolet,hhr,good,4 cylinders,gas,114000,clean,automatic,,fwd,compact,mini-van,blue,wi
7316102882,appleton-oshkosh-FDL,10500,2013,ford,explorer,,,gas,105000,clean,automatic,,,,,,wi
7316101361,appleton-oshkosh-FDL,10900,2014,volkswagen,tiguan,,,gas,110000,clean,automatic,,,,,,wi
7316100691,appleton-oshkosh-FDL,4600,2004,hyundai,sanata fe,excellent,4 cylinders,gas,133000,clean,automatic,,fwd,,SUV,red,wi
7316025499,appleton-oshkosh-FDL,4200,2004,jeep,liberty,good,6 cylinders,gas,115000,clean,automatic,,4wd,mid-size,other,brown,wi
7316022103,appleton-oshkosh-FDL,8000,1986,jeep,cj7,good,8 cylinders,gas,109000,clean,automatic,,4wd,mid-size,offroad,black,wi
7316003773,appleton-oshkosh-FDL,11500,1992,chevrolet,corvette,excellent,8 cylinders,gas,84189,clean,automatic,,rwd,,coupe,white,wi
7315995136,appleton-oshkosh-FDL,4950,2008,nissan,versa s,good,4 cylinders,gas,76000,clean,manual,,fwd,compact,hatchback,black,wi
7315966928,appleton-oshkosh-FDL,1700,2006,dodge,grand caravan,fair,6 cylinders,gas,186000,clean,automatic,,fwd,mid-size,hatchback,black,wi
7315928778,appleton-oshkosh-FDL,39499,2018,nissan,titan xd,excellent,,gas,74156,clean,automatic,1N6BA1F41JN535927,4wd,,pickup,,wi
7315928573,appleton-oshkosh-FDL,34836,2018,ford,explorer,excellent,,gas,61787,clean,automatic,1FM5K8HT6JGA02899,4wd,,SUV,,wi
7315928284,appleton-oshkosh-FDL,24999,2017,lincoln,mkc,excellent,,gas,36000,clean,automatic,5LMCJ3D97HUL46385,4wd,,SUV,,wi
7315928063,appleton-oshkosh-FDL,26815,2017,ford,explorer,excellent,,gas,40362,clean,automatic,1FM5K8D85HGE20771,4wd,,SUV,,wi
7315925529,appleton-oshkosh-FDL,3500,1991,mercury,capri,good,4 cylinders,gas,114669,clean,manual,,fwd,compact,convertible,red,wi
7315894150,appleton-oshkosh-FDL,20990,2020,honda,fit sport hatchback 4d,good,,gas,1668,clean,other,3HGGK5H64LM730561,fwd,,hatchback,white,wi
7315893922,appleton-oshkosh-FDL,27000,1974,chevrolet,corvette,,,gas,7300,clean,automatic,,,,,,wi
7315893011,appleton-oshkosh-FDL,7500,1984,ford,mustang,,8 cylinders,gas,62846,clean,automatic,,,,,blue,wi
7315885502,appleton-oshkosh-FDL,39950,2016,ford,f-150 platinum crew cab 4x4,,,gas,52319,clean,automatic,1FTEW1EF1GFC51673,,,,,wi
7315878790,appleton-oshkosh-FDL,15990,2017,ford,c-max hybrid se wagon 4d,good,,hybrid,48195,clean,other,1FADP5AU1HL114567,fwd,,wagon,blue,wi
7315878887,appleton-oshkosh-FDL,33990,2015,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,13542,clean,other,2G1FH1EJ6F9246925,rwd,,coupe,white,wi
7315873272,appleton-oshkosh-FDL,15000,1992,ford,f150 flare side,excellent,8 cylinders,gas,129634,clean,automatic,,rwd,,pickup,black,wi
7315842890,appleton-oshkosh-FDL,38590,2017,nissan,titan xd crew cab sv,good,8 cylinders,gas,26539,clean,other,1N6BA1F26HN515228,,,pickup,black,wi
7315836797,appleton-oshkosh-FDL,4300,2001,ford,f-150,good,4 cylinders,gas,166000,lien,automatic,,4wd,full-size,truck,blue,wi
7315829333,appleton-oshkosh-FDL,20950,2014,mercedes-benz,e350 sport 4matic,,,gas,59828,clean,automatic,WDDHF8JB1EB003782,,,,,wi
7315824794,appleton-oshkosh-FDL,6200,2007,buick,lucerne,good,4 cylinders,gas,91203,clean,automatic,1G4HP57267U132536,rwd,full-size,sedan,brown,wi
7315824672,appleton-oshkosh-FDL,29950,2018,alfa-romeo,romeo stelvio ti sport awd,,,gas,396541,clean,automatic,ZASFAKNNXJ7C03467,,,,,wi
7315816321,appleton-oshkosh-FDL,30590,2019,mini,countryman cooper se all4,good,,gas,21246,clean,automatic,WMZYU7C58K3E57120,,,hatchback,,wi
7315816235,appleton-oshkosh-FDL,33590,2019,ford,ranger supercrew xl pickup,good,,gas,33424,clean,other,1FTER4FH3KLA51140,4wd,,pickup,white,wi
7315767655,appleton-oshkosh-FDL,26950,2013,audi,s6 prestige quattro awd,,,gas,69094,clean,automatic,WAUJ2BFC4DN105495,,,,,wi
7315766020,appleton-oshkosh-FDL,35590,2018,gmc,sierra 1500 double cab sle,good,,other,19458,clean,other,1GTV2MEH7JZ364418,4wd,,pickup,black,wi
7315763241,appleton-oshkosh-FDL,8950,2010,bmw,328xi xdrive coupe,,,gas,138677,clean,automatic,WBAWC3C55AP471092,,,,,wi
7315761650,appleton-oshkosh-FDL,13200,2006,chevrolet,trailblazer ss,good,8 cylinders,gas,139000,clean,automatic,,4wd,full-size,SUV,red,wi
7315747187,appleton-oshkosh-FDL,25990,2014,chevrolet,silverado 1500 regular,good,8 cylinders,other,82140,clean,automatic,1GCNKREC1EZ373672,4wd,,pickup,black,wi
7315716652,appleton-oshkosh-FDL,10995,2013,chevrolet,malibu,,,gas,93180,clean,automatic,1G11C5SA6DF136871,fwd,,,,wi
7315716485,appleton-oshkosh-FDL,13995,2013,honda,crosstour,,,gas,130989,clean,automatic,5J6TF1H57DL000822,fwd,,,white,wi
7315716408,appleton-oshkosh-FDL,11950,2011,bmw,x5 xdrive35i awd luxury suv,,,gas,115905,clean,automatic,5UXZV4C55BL414950,,,,,wi
7315713243,appleton-oshkosh-FDL,39950,2015,porsche,macan turbo awd crossove,,,gas,53321,clean,automatic,WP1AF2A51FLB91006,,,,,wi
7315679385,appleton-oshkosh-FDL,14500,2008,ford,e250 van,,,gas,100000,clean,automatic,,,,,,wi
7315677624,appleton-oshkosh-FDL,13500,2004,ford,f150 heritage,,,gas,98000,clean,automatic,,,,,,wi
7315676131,appleton-oshkosh-FDL,15500,2015,dodge,charger,,,gas,125000,clean,automatic,,,,,,wi
7315675065,appleton-oshkosh-FDL,12900,2014,chevrolet,tahoe,,,gas,115000,clean,automatic,,,,,,wi
7315646111,appleton-oshkosh-FDL,16000,2000,chevrolet,silverado 1500,like new,8 cylinders,gas,38600,clean,automatic,,4wd,full-size,pickup,white,wi
7315639223,appleton-oshkosh-FDL,20000,2009,gmc,sierra 1500,excellent,,gas,98000,clean,automatic,,4wd,,truck,red,wi
7315569824,appleton-oshkosh-FDL,500,2004,ford,f-150,good,,other,1000,clean,manual,,,,,white,wi
7315561128,appleton-oshkosh-FDL,2750,2002,ford,f-150,fair,8 cylinders,gas,178000,clean,automatic,,4wd,full-size,pickup,silver,wi
7315518448,appleton-oshkosh-FDL,3495,2007,chrysler,town & country,good,6 cylinders,gas,122000,clean,automatic,,fwd,mid-size,mini-van,silver,wi
7315505765,appleton-oshkosh-FDL,24950,2013,bmw,650xi xdrive gran coupe,,,gas,87801,clean,automatic,WBA6B4C54DD098187,,,,,wi
7315504125,appleton-oshkosh-FDL,8999,2013,dodge,grand caravan,excellent,,gas,114730,clean,automatic,2C4RDGBG6DR766552,fwd,,mini-van,,wi
7315503934,appleton-oshkosh-FDL,31669,2017,chevrolet,silverado 1500,excellent,,gas,33279,clean,automatic,1GCVKREC0HZ339923,4wd,,pickup,,wi
7315503639,appleton-oshkosh-FDL,15045,2013,dodge,durango,excellent,,gas,115458,clean,automatic,1C4RDJAG2DC584631,4wd,,SUV,,wi
7315503527,appleton-oshkosh-FDL,9000,2006,lexus,rx 330,excellent,6 cylinders,gas,261252,clean,automatic,2T2HA31U06C106932,4wd,mid-size,SUV,grey,wi
7315503415,appleton-oshkosh-FDL,17152,2017,kia,optima,excellent,,gas,38938,clean,automatic,5XXGU4L32HG145275,fwd,,sedan,,wi
7315499177,appleton-oshkosh-FDL,34990,2016,gmc,canyon crew cab sle pickup,good,6 cylinders,gas,34425,clean,other,1GTG6CE36G1115577,4wd,,pickup,red,wi
